reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
gp:AOqpTOHQkvkI-A6oUFr-O9gDzW7a8oajOQFencATd9OQvi_kMdpZm6YnsxsA2h3MQcuPFJKG4TgEON6AYzJHVKo,Dedi Dodol,https://play-lh.googleusercontent.com/a-/AOh14Gg8SqxXKCurZ3D38TtHPyVMHiA_6svv13b9Z13W9a8,Ok,4,0,1.2.9,2021-02-20 19:06:18,"Hi Kak Dedi, terima kasih atas ulasannya :)",2021-02-23 15:10:38
gp:AOqpTOE7NexxvgCndInqwCuShM3RVlHcJPfD_5Gw4PJQg-aPGyBiE7UVmoemz01-DkLuP53MUB1PpEBhGr_Pnt8,David Christianm,https://play-lh.googleusercontent.com/a-/AOh14GhEqp9VNGiIS_GzgFrJ3q7itfkKYo6W4Gsk5Wh0,Good,4,0,1.2.9,2021-04-07 10:03:54,Hi ! Thank you for your support #HB,2021-04-08 09:41:00
gp:AOqpTOEDReTg01-IUcRbPwM8uvwf5p63_Ju7qTL9mgDKMVDqDNyBVthqxVvCc33cKqpAC3y3zziB6TkSRJaSlDw,Rhudy Pulo,https://play-lh.googleusercontent.com/a-/AOh14GhUJLTVKV0E9sXPFTkoY-lAiu4LhF5KeGW697LvzA,Ok,5,0,1.2.9,2021-03-13 17:39:59,,
gp:AOqpTOG-WMa-jVQWD0m6ekE_fqp41Es2tHyHvitHNYocPzjd_q1lj6D7RkMzewfuKJkhGFZkUhlY40qQq_-KccM,Siti Aisyah,https://play-lh.googleusercontent.com/a/AATXAJwV21tDQEuzM2Erwsct2nT8kZ7a91LIVf9YVKWi=mo,mantab,5,0,1.2.9,2021-03-11 11:47:23,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",2021-03-18 14:31:54
gp:AOqpTOFVtzRa3fL9C8LBO8eSmpIuO2v2SAoC0uxgBS-A_Ci5WgHDPodzzNdcPLOW0jNuqY79XdAD7VsZUxoaxMA,Muhammad Zaki lasmana,https://play-lh.googleusercontent.com/a/AATXAJwKxGcJyoyYmkhs6CdbtcSq3gFvWqyT-H68Z2T2=mo,Nice,5,0,1.2.9,2021-03-09 19:36:31,,
gp:AOqpTOGHAQhlWr2Tycp_55_LPjCnbfsjxXQUT0DhszeUPfNg0eEC2K5ceVvBkiXESiZe8Br2QZwuUZEibfQyRJQ,Victor Sinaga,https://play-lh.googleusercontent.com/a-/AOh14Gji_vGOqCafEToApJK89q7SfjCOkihsZvYbyOpkRw,Ok,5,0,1.2.9,2021-03-12 18:34:31,,
gp:AOqpTOGFZfEKnp4xfVX5QYANNOCqFCG22LNyI278redNLYRzYd0sbS5j_TIQJLj4mQ_lRLhfw1RJsaEUCjzT30M,Mohamad Holidin,https://play-lh.googleusercontent.com/a/AATXAJx6p9kD-u6KrWMW8DBIBlaU39pJTLfkBNGYVbFU=mo,Mantap 👍,5,0,1.2.8,2021-02-02 11:45:51,"Hi kak, terima kasih ya atas reviewnya :)",2021-02-17 13:33:36
gp:AOqpTOEA8rJxPIntiMKGxOHbDCyeDcrNr57-0X9KVkEWhkISvEq3ug8SMOqguvqnffNPUCuOPCN6oW7Yh57rFcY,doel abdull,https://play-lh.googleusercontent.com/a-/AOh14GixziJKCV3NC_nmQXz202fW9wOHY9cVvwAT6yKhqg,Good,5,0,1.2.8,2021-07-05 06:53:00,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #CTK",2021-07-05 11:14:00
gp:AOqpTOHWuYDvCzPqNuAL7khpO3RteaiwEngmrJgEM4KQyzU6H4orxSxv8YUgt4Nh9cyfT2Fnc69NZZkNEZhULek,Pranajaya Irhamsyah,https://play-lh.googleusercontent.com/a-/AOh14GgqkGaxMaLy4pL2UgjSE9cFIm6BfPltr3K2Oz8arQ,Mantap,5,0,1.2.8,2021-02-26 06:55:49,"Hi kak, terima kasih ya atas ulasannya :)",2021-03-01 14:57:38
gp:AOqpTOFm5vjkD1_OzfWe-byEVZkF4-OaDcFunYdusb0Aug5yYfCIBBy47lJdgRLXil0V664XyAYxHv5Dc5206ng,Satrio Pringgondani,https://play-lh.googleusercontent.com/a-/AOh14Gi34Sy55B2glfXuKi_ROoMz6Wnlg6fMl8_a8Dns,Oke,5,0,1.2.8,2021-02-01 00:08:07,"Hi kak, terima kasih ya atas reviewnya :) #UH",2021-02-17 13:32:34
gp:AOqpTOEOyH25IUEk9TaZTWlUoWIdME50ENO18teXraFnGK1vCVQntKUgTsunY9hg2I74S1RNwWHqpI9eAx1Gmvk,Revalina Agustin,https://play-lh.googleusercontent.com/a/AATXAJznAaEmsjb3onw37hobSIkzoDIQtAXOVOHpGs8q=mo,Mantap,5,0,1.2.8,2021-12-07 18:39:41,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #CTK",2021-12-08 09:02:43
gp:AOqpTOHTGMVmRN1a-K97VIjxRWKrpC1-ji2pPzfSUwnRSZbVc2UG3UmzyFBRNlYs6folLW3VYAV4FCpOX5d99OU,Salwa Salwa,https://play-lh.googleusercontent.com/a-/AOh14Gh-YgtrtMnXQGi9tQAc0luulJwvGHzvZTGzQG-XiQ,Baik,5,0,1.2.8,2021-02-04 13:59:05,"Hi kak, terima kasih ya atas reviewnya :)",2021-02-17 14:26:49
gp:AOqpTOHkhspYTmANaSEusvBuBMf0GnhBFyukJJPNM5UHZJ3L7GGEpLnz04dJY7hFFG5oQShJu6HJ83hGXvFDvHs,Mochammad Noor Fajar,https://play-lh.googleusercontent.com/a-/AOh14GgFkiLtgX2X2cZOvhM46u7p1deZA6zIHPstJDBNlA,B aja,3,0,1.2.7,2021-01-26 07:02:18,"Maaf ya kak, kami akan terus berusaha memberikan yg terbaik ;)",2021-02-15 14:06:46
gp:AOqpTOGR8D1b1Nx83MF5aQvJd-mKQog5Iseonvu81vqJTJ4cZ5fOpH8lC0oqhlhVNDkVmfw3zRGda23I_8BGLHQ,Yudha Biantoro,https://play-lh.googleusercontent.com/a-/AOh14Ghgr9QPjUkku-dMsHI_InDj1AKlnbAFBvzz0_1h2w,Terimakasih...,5,0,1.2.7,2021-01-26 03:51:38,,
gp:AOqpTOEtjlpHRQ5PWu8YMIyawFf5pvvzzc8Y2XKsk5pAIzT3YrU5Z1Gy6S03bH5tSYgT1LaTd-GKXr8Gfhr6HwY,amy hadzami,https://play-lh.googleusercontent.com/a-/AOh14GjDm8KkhhvvmoHVgxz7pqUhp3akPX3Ch2T0ah5J,Gud,4,0,1.2.7,2021-03-09 08:15:45,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #B",2021-03-09 12:27:14
gp:AOqpTOGTcGQnYtLdWCjLcC8IbY8JRJ735cLYTSh3MArrzVtYF_PCGjMZ_M_79NijmypFO81t_AHUYH0d-MqQ0sE,Adhi Wijaya,https://play-lh.googleusercontent.com/a-/AOh14GiyakM571T85L3Y7vbXA3HObI4ZXunqlY2mBgTF7Q,Keren,5,0,1.2.7,2021-01-26 23:58:52,,
gp:AOqpTOHOerTBWWEs4LIQq9096Dq51SEmoCQmRiZCnKascOA-NNA6sFYMz40f4S_F6-SKrHSJbdaYYqtQccCbn3E,Imam Rizky Prastiyo,https://play-lh.googleusercontent.com/a-/AOh14GiAjvXikErDSP8k8S2XLzyA8ajaOX8y3006ovK2uw,Keren👍👍👍,5,0,1.2.7,2021-01-25 09:31:55,Makasih yah kak atas reviewnya :),2021-02-11 09:39:52
gp:AOqpTOESddmsaj3HEw_j2V5INjwgNyEKYZwEYGDyv-x9Pu6JcfUVdE_MSVFdcLSHacbIae5a6c82bjeO1c3fB_I,ikhsan destaf,https://play-lh.googleusercontent.com/a-/AOh14GjpEjtaKbHH8hKmvBiGfO9lKLa9PFAiCi02eL7ucA,Aplikasi Broken Tol*l,1,0,1.2.6,2021-01-18 12:50:27,"Hi kak, mohon maaf atas ketidaknyamanannya, boleh dikasih tao ngga kak brokennya dimana? kami akan berusaha untuk segera memperbaikinya :)",2021-02-10 16:10:34
gp:AOqpTOGAvRrbpSy_f7iafkzD6umnZCj7-cjOB2MgfKT4zR-cluoxrGf3CfGYeu_oveWKGU_DYYMnf2u_met-_3U,Abihanif Toat RS.,https://play-lh.googleusercontent.com/a-/AOh14Gjd6KOYMegRsBlqEPte0izevgeWjNhiIHp-DnWa9g,Lagi nyoba,5,0,1.2.6,2020-12-31 10:06:35,,
gp:AOqpTOFIhs38nVClR2tlmEFy6Ly-3Oxqeq8CuhJ3YcLUbDcj3H7XkPfUYWDoui-7J4nLB-b0su9fmSAAcruGd6Q,Ahmad Nazmi,https://play-lh.googleusercontent.com/a-/AOh14GgkZe1OgQqzDLncQAqouzRD05o2_L1ZYQBjwl9S4w,Mantap,5,2,1.2.6,2021-02-20 19:05:17,"Hi Kak Nazmi, terima kasih atas ulasannya :)",2021-02-23 15:08:45
gp:AOqpTOHfu5kIh5KHa_bVW-Y9QbNZehVQne-Vo60Xol35fVGIrUo06xu-PBPxVjbfptKb6-qIyHi_izfXJj6LEoE,DIMSUM UNICORN,https://play-lh.googleusercontent.com/a-/AOh14Gg-pzU2ekAqJIFPVLFIXQp19C1dq6m4SO09Tf8z,jrlek,5,0,1.2.6,2021-01-07 13:18:58,,
gp:AOqpTOEr-0SOelJWorjae5lcwQTb4OQjg_M5c4uYy0QTXL3Tjjya2P15RJOTXY7ZGlk2Jtgnh82i-5RCKr0Nt9s,fajry amin,https://play-lh.googleusercontent.com/a/AATXAJxdJxf0rq-I7feIURRo_HS2YgDEBlmBbVrVm0oH=mo,Sampah,1,0,1.2.6,2021-01-26 07:09:30,,
gp:AOqpTOHB2s9buhksUv8opcHIWS_N5OjnJ1c3-g5loXMapRjbPpkXDlWtlNtz5_eFKo4dIpypL0wrsybZg5wZjp8,Oni Abdul Ghoni,https://play-lh.googleusercontent.com/a/AATXAJyehSMqoyXIYlA_aaEoukFLuSXx15-S2FqcpwGi=mo,Good,5,0,1.2.6,2021-01-18 22:14:31,,
gp:AOqpTOEe_ojwOQu1gz1rHgfrW67qU0mL_8MxGCjsNy9ugLbi__VgOd2oVkpy9ml6W91FLtNp-lF3aobCkJzme34,Budi Setiawan,https://play-lh.googleusercontent.com/a-/AOh14GjLsmYIilgngk6iCjKShiI8ld4qbF27rDAhkLKU8A,Mantapp,5,0,1.2.6,2021-01-18 21:24:17,,
gp:AOqpTOHOqttuTDzf_4LgKcsRpcEZjX5S1hIhhxG7X0NwQ9MVNxGPH-deS9cfQsGU5WEXppzl00jHvmS7YKjFPgs,Ikan Nemo,https://play-lh.googleusercontent.com/a-/AOh14Gjcj6tOWP7l3lm2i6E7CfKXO9Re0uWx3IGkZnBbSg,Alhamdulillah,1,0,1.2.6,2021-01-27 00:48:40,"Hi kak, mohon maaf atas ketidak nyamanannya, kami akan berusaha untuk segera memperbaikinya :)",2021-02-15 14:31:24
gp:AOqpTOG_FwXyBlJHbBD6KXGhu8YCZdN-hJuf8xgdOVsXPKUpAzOSvywUbeHQIhvFFpxWSOMvm7JAY_VAIPh6LZY,Zaenal Arifin,https://play-lh.googleusercontent.com/a-/AOh14GjRcUSFduHnX7idAuIlxMLrMqUEM2gpzdVVDu1KMg,Baik,5,0,1.2.6,2021-01-06 16:47:30,,
gp:AOqpTOFfzfdiOYHGcqWikTkluvbv4Aejb51dwOFQV73-37JuksZFkitlHs1snzLECT4AVCqxI59gWi1-5ZWPEtY,Felicia Ning,https://play-lh.googleusercontent.com/a/AATXAJy7K6fQMoSyWQEj7S4VyKVTcgTjiOiUWFLP0xWQ4A=mo,sampah,1,0,1.2.6,2021-01-16 19:43:00,"Mohon maaf kakak, sudah dicoba update-an terbarunya belum? banyak fitur2 yg menarik lho :)",2021-02-10 16:25:26
gp:AOqpTOEamj-M2pd5YsAxJPsfWov2WwgkCbzLx5JbdJ_WdTo5vsMVvro0GDuBYVa5TgCdVXRgnnm4C51nG4Zckzk,Hendrik gunawan,https://play-lh.googleusercontent.com/a-/AOh14GgLnV7kRYeYiCn20t0eb1apKSQPJyz-R9dH6nOvGQ,Ok,4,0,1.2.6,2021-01-06 00:10:59,,
gp:AOqpTOGhNL_JxSwww4ZQ4D2cAHneoxhF-Xg4WDrgHhuBxGkr_CJazz5NGOsf_-Wn7noe0SQnyGv3idPn8BjliRE,Indra Nurzaman,https://play-lh.googleusercontent.com/a/AATXAJway_5v_B4TixZCvEiMCuuUbQYKDzIDwScg7VhQ=mo,Very good,4,1,1.2.5,2021-01-10 06:33:37,"Hi Indra Nurzaman! We always try to make JAKI better for our users, so we are glad you noticed the improvement. It really means a lot to us, thank you! #IP",2021-02-08 13:23:18
gp:AOqpTOFQeXdNKx6I9mSbygKI_tsvP0iCz6hcYMOTI0pum5Zxy3rLvFv-Eq8jt9JcCd1bI9tk2KcticA4ps9Holg,Diens Tea,https://play-lh.googleusercontent.com/a-/AOh14Giu6TBSkptD1zpu81p0slzAoa7yx_C_CWI3Sy8RwA,Ok,5,0,1.2.5,2021-01-03 07:35:54,"Keren, makasih yah kak :) #ML",2021-02-03 15:28:54
gp:AOqpTOHYlTPIk9OkNmjrJ5ZxPuyuEU_3oIFI70VO4KMp_eciwsSOfFC-vMpFSTUKVooWNTOi-B3jJSkw28Rd860,Aya Furqon,https://play-lh.googleusercontent.com/a/AATXAJwkPADr_BJ4eSJkVEF_gw-OCIdtZoTWgdPL4H1c=mo,0/1000,1,0,1.2.4,2020-12-05 22:26:06,,
gp:AOqpTOFlAFvJQRVxLkZR8B8nxrUVgRDojZol2DQaiQIx9Wo-wLZ42sTDeDoxGB4TLcevSEWzpn8tJiIeGyPTpXs,Carel Mahesa Wirapoetra,https://play-lh.googleusercontent.com/a-/AOh14GidNhvBytZI-KEFbe7gDe9lUNwgk17EbtaXXxe1OQ,Ngelag Mulu...,2,0,1.2.4,2021-01-04 16:13:24,"Hallo kak, Mohon maaf atas ketidaknyamananya. Mimin bolah tau gak ngelagnya di Fitur apa kak? Terima kasih kak :)",2021-02-04 17:55:25
gp:AOqpTOHhdpM6NKAhEUOkbvtjYicn4aE8SINqk0_Hme9g2X090n3SzlE9emI0S7JzJPXCbkzHw8Kc1EBnF5iqGBk,tri oktaviana,https://play-lh.googleusercontent.com/a-/AOh14GjIAWOmcmSQ94uZvxoc1qUg8l3NWtoqC4WhJqDy,sangat puas,5,0,1.2.4,2020-12-03 18:03:29,,
gp:AOqpTOEceinD7R796U_js0NOWq8nIf6huYcbi597nMbs9-aVUMTmIF0wgGrGxoDLcWbnhM6nfnwn4LZr2-9axSQ,Patile Reza,https://play-lh.googleusercontent.com/a/AATXAJyUH78XFdYt44YB41UZAeylrnASbxmnuBKOqJus=mo,Ini bagus,5,0,1.2.4,2020-12-10 09:48:34,,
gp:AOqpTOEigPpxXUCRlqqcn5o1wvN052z-7zjkLWrmYVywPAJecB__Be4y9yoju5pD8nC1cVlrfdxyNqB8jYLbQ48,Derderdor Derderdor,https://play-lh.googleusercontent.com/a-/AOh14Gh0PmQupGJKqCbl0thSgDfKi4I-AhlX6PfNWbuFkQ,Ok,5,0,1.2.4,2020-12-01 19:13:32,,
gp:AOqpTOFvEsg3fUMgJJdWj9TePH89RssRFNDxY7jVzJGzjRt_GKVXt2m7May6rX8HzP_ZHfylmJLQD8zLiB2v9L4,Soenarjo Huang,https://play-lh.googleusercontent.com/a-/AOh14GhzahjLjwIxmtzuvR1Cn1ecQ0-Z-0r0H6eIQHjtXQ,Bagus,4,0,1.2.4,2020-12-01 14:44:19,,
gp:AOqpTOEuQXwd95SrE-UVnfaQ3I-UUXD9EsyWGa0ZjUA2P0rfEulITt_q9LFcm2MhgYN79a6GCKOoP_Qo-gu5E-E,Sahid Yahya,https://play-lh.googleusercontent.com/a/AATXAJx4dinjIJFm4iNPeiW06XggfAvYJFwpHaTbMvRV=mo,Mantab,5,0,1.2.4,2020-12-02 15:59:38,,
gp:AOqpTOHd87tqER43kcXi46-e0pS3cr2OxTglhTivykJS32jaGQRPf4_1ZyGWrLJyljSOWQrKfPV1c8O_-QcZf20,sabar pinim,https://play-lh.googleusercontent.com/a-/AOh14GjcE4l42jCxAvqVVgOXNXiPO9Svg9YrPPWyvH7l2u0,Love,5,0,1.2.4,2020-12-30 09:16:32,,
gp:AOqpTOHPy1DK_jOewKLFxXLa7nd1_T5uvXgmTiQKoZLd2vBL-NLs45TQuqozX4qyMwf4fHsbCYa1olIJxj20kOA,Dencir Mas,https://play-lh.googleusercontent.com/a-/AOh14GgZr8uUpLV6SGRfUv6JXj8yYy8DcS8Ow1eUHkOS,Ok,5,0,1.2.4,2021-03-22 18:01:08,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",2021-03-23 10:38:27
gp:AOqpTOEAoNUwYlRwBEhFt-3FZVkbwSrcIvOtblxPGWfQoXT_-TUO64kw-n3qdFtjHl2YS4Vr8XY20LXLZucGow8,Putri Oey,https://play-lh.googleusercontent.com/a-/AOh14GhsmtOsUlvI4BDgfIL4lKzQboPMGo3BOlJQXqJV4w,sangat bagus,5,0,1.2.2,2020-12-12 15:14:28,,
gp:AOqpTOGIF2xvJhWHgDDJbRvlx4nFuPqR3B1ayDlCgkipAss4AxhYkkTdUczQFhme7Yje-hZ2rhvdaVcnUrCVok8,randywahyu rahmadhan,https://play-lh.googleusercontent.com/a-/AOh14GjDVhhfHE2wi3tdw4HhnJ6J6XZnj9T4GXa7ssSL,mantab,5,0,1.2.2,2020-11-25 15:28:22,,
gp:AOqpTOHezEr4gU3KGsffwKgf4w67EEIWUrGBfp2KpOKTHvY85eVWSJ0d833GyJkDQkTy23p180HX9qAHIgTjRl8,Purwanto Sakit,https://play-lh.googleusercontent.com/a/AATXAJzWwPYWf-8f8Zc73ubXciJX4HKOGgcVnAO0Y4tj=mo,Good,5,0,1.2.2,2020-12-08 16:03:16,,
gp:AOqpTOEHD4fsgCCNZ71K90BSO5UTJw0q5S2xIHweCG0f-tUD3zb5cVYBPGCBNhG0_Yv_h_JGcJglr__l9jR4ON4,Fakhrudin,https://play-lh.googleusercontent.com/a-/AOh14GhAyUHz9UOe4WaUU_S5e2G0R_lG5rV2GAlIWPHIYw,"Memudahkan masyarakat, good job",5,0,1.2.0,2020-11-19 13:06:53,,
gp:AOqpTOGJ0m5RQ10YgmEmlyGK_BB4jDPktVzZZHHR1jjoc5yjviW-2bvGcU36DGn-mpYUXbWqz8ND559PfLH_V70,Chris Lesmana,https://play-lh.googleusercontent.com/a/AATXAJyHzcUI7wksS6CeRtQUeFz9jtK90pMbjsWejGM=mo,DKI keren,5,0,1.2.0,2020-11-18 09:31:39,,
gp:AOqpTOFpv-rIn3CmzC0HqYL3SdEZ9BAz3ieGXSCgrrhCK8WL52yu2cexJhf9T9Ji5YCY_jr9CBSE6qFCVIAuYVM,she / her,https://play-lh.googleusercontent.com/a-/AOh14GhqTWF-ahVS1X_QHK1jktwn3axxO5V5xLHjKmxNng,Makasih 😊,5,0,1.2.0,2020-11-18 09:22:39,,
gp:AOqpTOE4Rh3FYx4vnVIKuyRUZX7JPkxeDm7OK7XVhB5LjO0L6_h56qgLu_ex0JTKCziEtM7ha9TPxQa4ffsMlJU,Muhammad Taufiq,https://play-lh.googleusercontent.com/a-/AOh14GiUSScAo0ya8FEK9_KsojYtm0La0Bva9aLxLvd3,Ok,5,0,1.2.0,2020-11-22 17:51:47,,
gp:AOqpTOFhAoAHlDEfCzOKMiE_FTIGE9voyfEOLv7i9481_HAjeaf-LQjsS_0kHp37ZLr9DRhAM_CCrDjkRXj365g,Erna Iswari,https://play-lh.googleusercontent.com/a/AATXAJz7hW-zcUrdEEcuvWMRNfRAFEfihzFlwCfhW-jk=mo,Sangat mudah,5,0,1.1.44,2020-12-02 15:13:18,,
gp:AOqpTOFrTFo9ZalweQgf8ZPbQNABOUstRSOMSeNSadwirFtv6eKvx8PIPZU_vjkqihOFRsMDUnSBCMWV74P538c,Astuti Yudi,https://play-lh.googleusercontent.com/a/AATXAJxTrcrrXmklEFqdK63ZK1DP2Aav47YmA4-nSYFD=mo,Kader jumantik,5,0,1.1.44,2020-11-08 14:18:59,,
gp:AOqpTOEIGj4mBuTGxwE5mndzw0NQUoOEnXTw4WjLhEmTiwNA1iqY8s0RqTgUsgsfQChEh31MgLAmvv4sBxikMpY,Syachrudin Tedi,https://play-lh.googleusercontent.com/a/AATXAJynuaF4Ch53axHI9JFAySBhFiAzaJ8B9F9BN7gT=mo,Not bad,4,0,1.1.44,2021-09-09 20:11:22,"Hi, thank you for your support. We will keep working to provide a good user experience :) #NL",2021-09-10 09:14:33
gp:AOqpTOHps9qfMPr7e4qtVigWxtdoHy2dtqHUryRW9tH2aauuKGot0YO-4Dp5AQRPah1rYcIev9HRJ7Hc6jWAn8w,iin umiyati16,https://play-lh.googleusercontent.com/a/AATXAJxAx4w_63va9tub4Kv3EJcjZZ7P8wHzRvTsr1n8=mo,Sangat baik,5,0,1.1.44,2020-11-14 06:18:18,,
gp:AOqpTOHtGKUW8u6PexXrETmALnUmd-u3CyxnIMEtWaWy9kXS0d65Xj2aHpf9Zhn8A_R3rEHGorzA7WbkNMZkCBM,Mohammad Khairudin,https://play-lh.googleusercontent.com/a/AATXAJyw5raXUzFJa0eX1LgSVVXXxKxMkEP3ZweF8v2n=mo,Mantap 👍,5,0,1.1.44,2020-11-15 21:16:42,,
gp:AOqpTOG8egclyjBRftnx5obyjqEJVa2hlrqpylyAIYA454N8yGGmHVDjpZUEqO-xYL01eUmdmi-oykezxYZ6D9s,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🙏🙏🙏👍👍👍👍👍,5,0,1.1.44,2020-11-15 05:31:09,,
gp:AOqpTOG9zd1YLyqOwu1V72g2r5F3nzoEVRoA5uqycGCK4Kbli_erVv7603vblh217MXzXN8upmIR6XguxPaFfSQ,Untung Sanjaya Kingtop Motor,https://play-lh.googleusercontent.com/a-/AOh14GiMvPZWrWCJIrljLqn461eg423MVqQr5AIgQgQnHQ,Bagus,5,0,1.1.44,2020-11-11 21:39:13,,
gp:AOqpTOFLP7WDYaYeFLGHi67S7iiqc7WlAA3ch6yFmgCgYUB4KIQruxSAqBzCVQV7qWtg1A7QysEqoSX4en3lBtA,Priyanto Anto,https://play-lh.googleusercontent.com/a/AATXAJz0NTiztk4ACX9EXDiyhCJgly43oEIIAnQzwKcQ=mo,Bagus,5,0,1.1.44,2021-03-12 09:13:38,"Hi kak, terima kasih ya atas reviewnya :) #HB",2021-03-19 14:46:31
gp:AOqpTOGc1j0s0u-tnCF1hCznQ03HKLYphDrZiIUF-hr9ARciXlD852FFJAp5gptiTle9likxOIYRJmiBqVT8b8g,Mas Sarwani,https://play-lh.googleusercontent.com/a-/AOh14GjAwNGA7Auua2t8WEoZl8PfZwcT7d8TWdFo0tiDZA,Bagus,5,0,1.1.44,2020-10-28 19:55:03,,
gp:AOqpTOGgQOnoy8EIkMvjK5Z3a1mouoAKdu_K4U3ODEsgPxkPRfJS26sE2nq8HU9Hrae6REPXS3gPEsbeS1aRisk,golenk wahyu,https://play-lh.googleusercontent.com/a-/AOh14Gj1zemV6jI0dQv3F6O-vgUCZMWg-YJPbKPgJTeB,Mantap,5,0,1.1.44,2020-12-01 14:16:28,,
gp:AOqpTOH1QpMh0U0udUsAam77vgPKZMSmHCb4B7jUOLZ2QMsKwhmmg2obLanbtPjXLtrfysZu5YmlL4CVIk6smEw,Sugeng Riyadi,https://play-lh.googleusercontent.com/a/AATXAJxEKfK6xky4hhqGMDIrkWMuGXIfiWef-2ZKDiEb=mo,mangtaff,4,0,1.1.44,2020-11-05 04:17:58,,
gp:AOqpTOEqryhJbYROIH9-IZPG214iTYKxXEpUkykJwVGUTGh0yiIp-dyXe7Q2ePmSq7PR5bz5hP5cIiUbwkA1aA4,Lis Lelah,https://play-lh.googleusercontent.com/a/AATXAJwnnytErRIKcgWPMMLb4QFeyrYVyghWRpMUxRqB=mo,Good,5,0,1.1.44,2020-11-16 03:51:05,,
gp:AOqpTOGtZxmmfNWpcX2CRXko8vhDzNW9u6xnIB1Skc81WeOeHzHxln_0RIxzwHuGPT08DajabIhgubtndWfidps,silsya 26,https://play-lh.googleusercontent.com/a/AATXAJwzSMNIjWhT3CcYIqdI8jEqXK_uDZ0BmhHeDyhC=mo,Oke,5,0,1.1.44,2020-11-05 09:28:58,,
gp:AOqpTOFPAMJhaYJwDLiO2kKsh2MAdjeKu0_3ovzLNYzrZvhyscXn4khi7bxJneHG516RSBloLlDbbL0YZEai4_o,Sarifarida ida,https://play-lh.googleusercontent.com/a-/AOh14GjtrnPGs0kwyQUOniCCI7kUX_-TryQ8smSrG1gUTw,Puas,5,0,1.1.44,2020-10-27 18:48:39,,
gp:AOqpTOEjCY8-24gOO46Ts7KHY-FiaBnE6zbWk36CFqiVfhGSvtg5iQRLI1Hi1rVFBIYe9zMu7mntQYb_eSpmMzo,Syafruddin Surin,https://play-lh.googleusercontent.com/a/AATXAJxjGvIi8IdY6qed-hW8wU-PIK9lV7i2uOXrzJns=mo,Baik,5,0,1.1.44,2020-10-29 05:01:23,,
gp:AOqpTOFfEYlC2Zhb5zkVvQKSXOf7XkeN14IFs2mejpl6iKEPUqdQjrvmi_CFRHfWJw2JcNet2YDOE5eEiJkRpug,Junne Reza Karen Korompis,https://play-lh.googleusercontent.com/a-/AOh14GjYGGmcFsKf5aWBiMVBV3v1m4KHTZ7fo6L-q1V3dQ,ok,5,0,1.1.44,2020-11-07 10:12:54,,
gp:AOqpTOFDUNvdOja22tkTzUcTsF-1XWf7hxQJY4l1j53VTlqcWBnQI2TBvKnLwUvpc1CkVykAalB12pu1BpTesGs,Jundi Robbani,https://play-lh.googleusercontent.com/a-/AOh14GhSUyhrrFRcv897OJiGhu3GCCEgoXqGJ4KAxTizYw,Great,5,0,1.1.44,2020-11-16 12:51:28,,
gp:AOqpTOEddu5cOO7D1M2R7DF51OnuMoVD6nOuccNssk8pjlADYWudq1JmJvPK8eROT-E6Cipgdyube2-XmFf13lc,Joko Sumpeno,https://play-lh.googleusercontent.com/a-/AOh14GgOlFF9TskYe8ciDZj8pNQMCJn4U5lANcDxyxZTHw,Oke,5,0,1.1.44,2020-11-10 20:35:28,,
gp:AOqpTOGfWfDhuilaqGuou1LHUnD4LyRv2yY8xsoW94LGYVCdlLRCyuTG9iyFE20LCgDIhxPa5pI5L-l0PvMvvyg,purwanto agus,https://play-lh.googleusercontent.com/a/AATXAJztwCQHugxGhpePwTcTV76LethkYKMk1t688rtj=mo,Very good,5,0,1.1.42,2020-10-24 00:56:26,,
gp:AOqpTOEKyhCDCfgn7dQVooPGRu6Pm5G5Qa_ZNAWAjorVzJc8NikbRKGZUfi5JwRjca2_e2xeUBW91fKMfBEH_AA,Anda Suwanda,https://play-lh.googleusercontent.com/a-/AOh14GiQLWdoKhrEdU8xPKW-EIjJC_s0ZdJSasBH5DCT5w,Ok,5,0,1.1.42,2020-10-17 19:56:48,,
gp:AOqpTOGJeO-jiYO0TyYs5H2PE6vAgDPa4f9pHRgcLfENzmprcZSKNylDtK50QgdJQVxMA7GugXaC__WBCD24V1I,Bagus Trihandoko,https://play-lh.googleusercontent.com/a-/AOh14GihnhZit1wZRq-KEqA3UAavO8BDuzEpCa7nQmJewg,Ok,4,0,1.1.42,2020-10-30 18:59:27,,
