userName,review,rating,date,Source
Garry Robert Mondale,Daftar Vaksin sulit.,2,2021-08-16 21:58:38,Google Play Store
Ihfanj 75,Nilainya ga pernah bagus..,1,2020-07-18 16:52:02,Google Play Store
Rasyad Fals,Sangat membantu,5,2021-02-04 13:40:30,Google Play Store
Andi CahyoRamadon,"Utk kerahasiaan melaporkan ppkm identitas pelapor bocor di warga yg dilaporkan, jd mls gunain aplikasi ini utk lapor""",3,2021-07-10 19:25:21,Google Play Store
Daden suhendi Cuplis,Sangat membantu,5,2021-07-19 11:09:04,Google Play Store
Hartoyo Taruna,Tak bisa akses,5,2020-03-13 06:23:06,Google Play Store
Ujang Solehudin,"Gimana cara daftar eSPPT pbb,,🙏",4,2021-06-18 10:55:50,Google Play Store
AQUALUX IZZAN WATER RO,Luar biasa DKI Jakarta Semakin Jaya dan SDM semoga menjdi unggulan NKRI,4,2019-12-17 11:46:04,Google Play Store
Dani channel,Sangat membantu,5,2020-09-01 15:16:11,Google Play Store
Hanif Ahmad,saya masih nunggu yang hasil surveynya diatas 38%,1,2020-07-15 16:31:53,Google Play Store
Ardi Tok,Sangat membantu,5,2021-09-18 00:20:32,Google Play Store
Alfian 1969,Sangat memuaskan,4,2021-07-07 10:21:48,Google Play Store
Arsha Julio Fatahillah,MANTAPPP!!! Aplikasi buatan Pak Anies,5,2021-03-07 09:13:10,Google Play Store
a pai,Cukup mengerti,5,2020-07-24 02:00:30,Google Play Store
Gadis Subianto,Data pelapor bocor padahal sudah pakai anonim. Pelapor niatnya cuman mau kasih info pelanggaran psbb karena ada kerumunan massa. Tapi berhubung yang melanggar itu (ketua rt) jadi pihak keluharan melindungi biar ga terekpos kali yah. Data pelapor yang anonim malah dilaporkan ke pelanggar psbb. Tolong hargai hak pelapor. Apa karena yang melanggar itu ketua rt jadi ga boleh dilaporkan? Buat apa ada pilihan anonim?,1,2021-01-01 14:51:37,Google Play Store
Fuad Nurrodhin,Sangat membantu,5,2021-07-22 08:56:16,Google Play Store
Susi Afriko,Sangat membantu🙏😊,5,2021-07-09 14:13:26,Google Play Store
Muksin Bin H Basuni,Sangat membantu,5,2021-06-15 22:22:49,Google Play Store
Sumi Yati,"Menjadi kader posyandu balita melati2/03 kel gedong kec pasar rebo jakarta timur sejak th 2013, menjadi ketua pisyandu balita melati2 mulai th 2015 hingga kini. Menjadi ketua hatinya pkk dan ketua FKLU mulai th 2019 juga tim paliatif ca. Rumah kami dipakai utk posyandu melati2/03 kel gedong.",3,2020-03-15 14:49:02,Google Play Store
Sanquerio putra freitas,Sangat menginspirasi,5,2019-12-16 14:12:01,Google Play Store
linni chintya,Sangat membantu,5,2021-08-28 09:55:11,Google Play Store
Danu Mulyanto,Sangat membantu warga DKI Jakarta,5,2020-07-23 09:38:48,Google Play Store
Safira Ramadani,Sangat membantu,5,2020-11-05 10:43:23,Google Play Store
dwi Sudaryono,Sangat membantu,5,2020-07-17 23:02:47,Google Play Store
dini agustin,Berak aplikasi gk ngebantu,1,2021-08-30 23:41:09,Google Play Store
Hamsih Said,Kasih 3 bintang dulu krn baru masuk ke ke akun.Jaki,3,2020-01-16 16:58:24,Google Play Store
Siti Kholilah,👍👍👍 sangat membantu,5,2019-12-21 17:21:57,Google Play Store
Andreas Parlin,Daftar vaksin susah banget gila,1,2021-09-02 06:37:17,Google Play Store
Ancen Hunt,Gak bisa pilih tanggal..,1,2021-06-29 09:20:56,Google Play Store
Khitradefi Suan,memudahankan warga jkt,5,2021-08-26 14:20:02,Google Play Store
WAHYU MAN_5,Sangat membantu,5,2021-11-15 12:58:55,Google Play Store
Bryan McFadden,Perlu ditingkatkan...,5,2020-08-24 22:19:42,Google Play Store
Shodikin Martanto,Bagus infonyA update,5,2020-02-09 13:24:53,Google Play Store
koes wandi,Sdh download Jaki tp di mana jackCLM ya,4,2020-07-24 09:11:20,Google Play Store
David Wijaya,"APLIKASI GA GUNA, DIAPK DOSIS 2 TGL 30 AGUSTUS. UDH NGORBANIN WAKTU BUAT KELOKASI BILANGNYA TANGGAL 1 KARENA APKNYA CUMA NGITUNG 28 HARI. KECEWA BGT WAKTU TERBUANG SIA-SIA. SUDAH NGANTRI BERDIRI DAFTAR BERDIRI TEMPAT RAME.",1,2021-08-30 11:56:32,Google Play Store
Muhammad Hafidh,"hapus aja pak aplikasi gk ada guna, joka jaki juku.",1,2021-08-02 12:54:40,Google Play Store
Novaluv11 20,Belum ngerti untuk clm ...,2,2020-11-11 19:54:02,Google Play Store
andrew boy,Sangat membantu,5,2020-03-05 14:57:05,Google Play Store
Budi anto,Sangat membantu,5,2020-06-10 00:49:05,Google Play Store
ghafar agur mustiya aji,"Aduan sangat cepat di respon 1x24 jam petugas langsung datang dan langsung ditindak lanjuti, terimakasih pemprov DKI Jakarta",5,2020-11-04 13:00:26,Google Play Store
Didit Tama,Ga bisa di download,1,2021-10-19 10:01:23,Google Play Store
Suryo Hadibroto,Good... Mantap... Pemprov DKI Jakarta,5,2020-11-18 17:39:39,Google Play Store
San Jaya,Mantab gan..... Lanjutkan semoga berkah,5,2020-11-16 07:11:30,Google Play Store
Bary 591967,Sangat membantu,5,2021-05-05 20:46:20,Google Play Store
Sopiyan Sopiyan,Ini aplikasi buat apa y,5,2021-02-23 14:22:07,Google Play Store
Joni Widyo Susanto,Pelayanan Bagus,5,2020-09-17 15:52:34,Google Play Store
novi Maryani,Download ini karena suhay salim,5,2021-06-17 19:58:27,Google Play Store
Hadi Supardi,Tidak bisa masuk di jak CLM,1,2020-08-06 09:07:52,Google Play Store
adika setiadi,Oke proyek proyek proyek,5,2020-01-17 11:26:24,Google Play Store
Junaidi Wijaya,"RATING BUKAN UNTUK APLIKASI TETAPI UNTUK TINDAK LANJUT DARI LAPORAN YG TERKESAN ASAL SELESAI, DAN DIDUKUNG KUALITAS SDM PEMPROV DKI YG SANGAT RENDAH DAN TIDAK MEMILIKI RASA TANGGUNG JAWAB AKAN HASIL PEKERJAANNYA",1,2020-10-04 12:15:01,Google Play Store
LLI CHANNEL,mengapa tidak ada JAKCLM ?,5,2020-10-24 20:37:00,Google Play Store
Sinta Wati,Jaki memberikan kemudahan dlm informasi tank jaki,5,2021-02-08 19:37:35,Google Play Store
Eko Priyanto,Mencoba sebagai warga jakarta. Semoga lebih bermanfaat,4,2021-06-10 23:18:58,Google Play Store
7.8 Fadli Aghistna,Bodo yg penting giv alok bang giv alok Pleaseeee biar saya lebih jago main PUBGNYA terus bisaaa colab ama jessnolimit 😎🤙,1,2021-09-14 15:32:42,Google Play Store
Kenji wang,Rakyat mau vaksin moderna di persulit dgan hrus ktp dki dan non dki hrus surat domisili🤦🏻,1,2021-08-24 20:26:20,Google Play Store
Adnan Buyung,Saya mau melaporkan sistem bobrok yang tidak melindungi pelapor. Ke mana ya lapornya?,1,2021-07-12 07:13:39,Google Play Store
fajar agus,Untuk warga yang bukan domisili Jakarta apakah bisa mendaftarkan vaksinasi covid?,3,2021-07-06 07:30:06,Google Play Store
higgs domino,"Kelen, Kalo Mau Jualan Obat, Jangan Sama Rakyat Bawah, Gimana Disuruh Vaksin lah, Daftar Di Apk JAKI lah, Setelah Di isi Data, SEMUA KUOTA PENUH, Gak Usah Gencar Vaksin Vaksin Kalo Kuota yg kelen Kasih Terbatas!!! DAN JANGAN BUAT PERATURAN HARUS VAKSIN KALO GAK VAKSIN DI DENDA, Jika Kuota Kelen Terbatas!!!",1,2021-07-07 13:00:28,Google Play Store
TamiGMG TAMI,Alhamdulillah semua masyarakat merespon baik dgn adanya jaki _jakarta kini mudah 2 Allah melindungi jakarta melalui pemrop Dki akan lbih baik lagi,1,2020-01-19 08:56:59,Google Play Store
prie,"Isian pilihan jenis kelamin,pilihan alamat lengkap tidak muncul",1,2020-07-03 18:04:45,Google Play Store
Seo,"Maaf mau nanya, cara menghapus akun gimana ya?",2,2021-08-09 18:30:18,Google Play Store
Nenek Oke,Bagus dan memudahkan warga DKI pada saat pandemi covid 19 untuk berbagai urusan dgn Pemprov DKI.,5,2021-08-10 11:34:22,Google Play Store
Noy Aim,Penuh Mulu kuota aneh banget,1,2021-07-31 07:04:10,Google Play Store
Eni Ari syarifah,Ko fk jelas mau ngisi jenis kelamin.kewarganegaraan dll yg ada tanda panah nya fk bisa di isi semua yg ada data saya gk bener kalo gini,2,2020-09-04 16:45:34,Google Play Store
Danu Ramdhani,Kenapa jakCLM tidak ada ya,5,2020-07-22 11:36:09,Google Play Store
Cing edoy,cara pake nya gimana sih,1,2020-07-23 13:29:18,Google Play Store
Anindita meiraya lutfi official,Bagus sangat membantu,5,2020-02-29 11:02:26,Google Play Store
R h,Bagus aplikasinya membantu,5,2021-08-23 08:05:12,Google Play Store
Raihan Saputra,Aku tampan dan aku diam,5,2020-07-29 04:10:02,Google Play Store
ugi sukmadewa,Tempat curhat yang akurat,4,2020-01-13 22:49:16,Google Play Store
ASfZs Z,Saya tidak bisa masuk ke jaksurveinya,2,2020-01-09 14:41:29,Google Play Store
Mohamad Syaama,Semoga saja setiap pelaporan cepat di respon oleh Dinas terkait isi laporan.,4,2020-02-06 00:08:31,Google Play Store
Lisa Ariani,"Hallo jaki ,sy mau daftar vaksin wilayah Jakarta timur ,KTP domisili bisa atw TDK ,atw KTP daerah tolong penjelasannya",1,2021-07-14 17:42:27,Google Play Store
Fuji_gr_belajar Ikhlas,"Petugas vaksin pemalas kerjanya jam setengah dua belas sudah tutup , pemalas dan sungguh pemalas, Kerjanya Heeeh",1,2021-10-28 12:23:00,Google Play Store
Fillah Alfariz,KOK SAYA GK BISA ISI BAGIAN JENIS KELAMIN.DAN BANYAK ORANG YG SAMA MASALAHNYA,3,2020-08-11 08:44:11,Google Play Store
m.suparsi suparsi,Aplikasinya mantap,5,2021-09-02 11:58:10,Google Play Store
Marshelino Acenk,3 nanti tambahan lagi,3,2019-12-10 20:10:42,Google Play Store
Rospita Saragih,Layanan Jakarta oke banget,5,2021-06-22 04:09:16,Google Play Store
Zacky Jogja,Keren aplikasinya,5,2020-10-26 11:39:54,Google Play Store
Stride hdp16,Knp tdk bisa nulis jenis kelamin 😩😰😪parah nih kita yg bukan di jakarta jadi anak tiri di negeri sendiri 🙇,1,2020-08-28 14:39:10,Google Play Store
Dewi Mauren,Apa cm di HP aku saja gk ada pilihan jakCLM?,1,2020-07-24 18:59:47,Google Play Store
Alvin Adriansyah,Vaksin kedua kenapa ya sekarang dibikin susah astaghfirullah.,1,2021-09-08 07:19:13,Google Play Store
Muhamad Galih Abizar,Cek Pajak motor ko udah engg ada,5,2021-02-21 19:03:26,Google Play Store
Bryan Immanuel Saolah,Gabisa liat riwayat,1,2021-09-15 21:40:44,Google Play Store
Taufik Triyadi,Tes CLM kok skor 38. Gaje bgt. Ga akurat njir,1,2020-07-16 13:45:19,Google Play Store
Muhammad Luthfi Alamsyah,Jenis vaksinnya apa yak kalo boleh tau?,4,2021-07-23 12:53:34,Google Play Store
Hasan Sanusi,Sangat membantu,5,2020-07-16 11:18:11,Google Play Store
Fitriyah Fitri,Sangat membantu warga jakarta,5,2021-04-27 12:40:32,Google Play Store
Sri Puji Silvia,Sagat bagus buat informasi masyarakat,4,2020-01-14 10:17:56,Google Play Store
siti hadijah,Jaki baik unt uk masyarakat,5,2020-04-20 19:21:24,Google Play Store
Abang Ju,Mantap & akurat,5,2021-06-23 13:06:19,Google Play Store
fayyadh abdullah,Bisa pantau dan laporkan apa yg sedang terjadi di Jakarta..,5,2020-01-22 11:40:36,Google Play Store
Hasan Saz,Applikasi yang sangat membantu kami warga Jakarta,5,2021-05-16 14:59:47,Google Play Store
muhammad riyas,Fitur JakCLM nya yang mana sih,2,2020-07-24 13:46:43,Google Play Store
andribiy2011,Sangat membantu warga Jakarta,5,2021-08-02 07:23:14,Google Play Store
Cahaya Alam,Sukses selau buat gubernur DKI Jakarta dan Jakarta semakin maju,5,2020-01-12 08:29:15,Google Play Store
Nurul Kho,"setiap ambil bansos dikenakan 10rb apa benar itu ada aturannya, coba dicek di posko pembagian bansos pangan di tingkat rt 009/06 sunjay",2,2020-09-10 00:44:24,Google Play Store
Rahmat Wiar Budy,Menu JAKCLM dimana ya?,3,2020-07-22 11:00:47,Google Play Store
Y. Agung Rahmadi,Terima kasih pemprov dki jakarta trruslah berinovasi untuk mewujudkan kebahagiaan warga/masyarakat dki jakarta,5,2020-08-29 10:00:46,Google Play Store
Iqbal Sptra,Semoga jakarta dan SDM nya semakin maju aamiin,5,2020-09-15 22:52:06,Google Play Store
Wildan Hidayat,Kok di hp saya fiturnya ngga ada jak clm?,5,2020-07-25 15:02:43,Google Play Store
Capan,Kuota vaksin slalu penuh padahal cek kuotanya ada,1,2021-09-14 09:06:33,Google Play Store
Wagiman MS,Jadi ketua rt menyenangkan,4,2019-12-26 21:13:02,Google Play Store
Fahmi Ridwan,Bagus manfaatnya,5,2021-06-09 10:31:52,Google Play Store
Ocid coid,masyarakat turut dapat berperan aktip dalam menilai kinerja asn,5,2019-12-23 17:31:09,Google Play Store
Zarnetti Rasad,Jellleeek...milih kecamatan gak nongol2...pdhal disuruh sm sekolah..harus sgr lapor..knp aplikasi pemerintah rata2 bgn,1,2020-08-10 12:48:16,Google Play Store
Z Ardiann,Tidak kredibel sama sekali,1,2020-07-16 11:41:10,Google Play Store
Ruswanto Wanto,Oke utk sementara sy ksi * 4 dulu,4,2020-08-14 15:27:14,Google Play Store
New Live,Sangat membantu,5,2021-05-27 19:40:15,Google Play Store
nurainiwati irawan,Aplikasi JAKI mantaab.,3,2020-01-21 19:16:09,Google Play Store
David Aji Rifaldi,"Min kok gak ada jakCLM nya, gemana mau urus keluar masuk Jakarta",1,2020-07-24 18:25:58,Google Play Store
Suyit No,Cukup memuaskan,5,2020-06-27 08:02:28,Google Play Store
Anang Rafli,Saya tidak bisa hapus akun.,1,2020-07-14 06:51:00,Google Play Store
entjum sumiyati,Sulit mau masuk ke jaki survey,5,2020-03-08 21:35:03,Google Play Store
Keyla Fitria Azahra,Alhamdulillah sangat membantu,5,2021-06-13 13:01:45,Google Play Store
Sri Puspitarini,Lebih bagus lagi,3,2020-08-27 00:04:33,Google Play Store
Adrian Ramdhani,Ribet ah Kouta gw abis ni gra gra lu,1,2020-08-20 15:14:27,Google Play Store
maya fitrinuraeni,Gabisa di isi kolom nya jenis kelamin dll,1,2020-08-27 10:42:13,Google Play Store
AFFIF JULIANTO,"3 dulu ya, terimakasih",3,2020-12-29 13:47:02,Google Play Store
Erix Right,Menu CLM di sebelah mana?,1,2021-03-11 10:05:23,Google Play Store
Msmawi Siti999,Cara bikin WIKM di App Jaki,5,2021-05-05 20:57:37,Google Play Store
Siti Sholichah,antrian vaksin lewat jaki gak berlaku/ditolak petugas di kec. cilincing...uninstal,1,2021-08-12 12:02:40,Google Play Store
nathan nael,"pasti jawabnya mohon maaf ............................,,,basi..!!",1,2021-09-09 14:42:43,Google Play Store
Ksmh LG Q6,Semoga app ini membantu,4,2020-02-09 16:11:10,Google Play Store
AM Channel,Di mana saya harus mencari fitur JakCLM?,2,2020-07-23 15:45:53,Google Play Store
Azwan Abdillah,"Ribet, ribet prosesnya",1,2021-10-14 01:33:59,Google Play Store
Akbar multimedia,Ini mantap banget,5,2020-07-22 18:50:57,Google Play Store
Muhammad Wildan,Aplikasi Buruk Ngeleq Parah Jadi Pengen Banting Hp Ngeselin Parah Padalan Pake Wifi,2,2021-08-29 19:06:34,Google Play Store
Elang Widyatmoko Pratama,Segala pengaduan warga Jakarta langsung ditindak lanjuti. MANTAP NIH APLIKASI TROBOSAN SUKSES TRUS PAK ANIES BASWEDAN. #JagaJakarta #GubernurGUE,5,2021-07-07 00:54:32,Google Play Store
fadiah nurizati,Sm bae hasil nya 38% 😂😂😂,1,2020-07-18 17:05:27,Google Play Store
Ci AnDin,"Eror mlu Mau dftar gk bisaa,sdh sy msukin nik dan nma lngkap mlah gk bsaa..",3,2021-08-05 22:14:42,Google Play Store
acep muhdiana,Aplikasi ga guna,1,2021-07-10 14:16:08,Google Play Store
Putri Aliefyanda Rahma Khasanah,kok jakclm gaada yaa ? pindah kmna ?,1,2020-11-15 16:49:09,Google Play Store
Sekar Tinanjung,Ini maksudnya hasil tes dengan resiko rendah maksudnya gimana yaa? Kurang paham saya,1,2020-07-17 16:06:01,Google Play Store
Kustinah Kun,Bagus aplikasinya,5,2019-12-13 14:56:05,Google Play Store
Munatih Aja,Bagus aplikasinya,5,2020-01-16 11:04:54,Google Play Store
Mulyatna Iskandar,Sangat mambantu untuk laporan pengaduan masyarakat ke pemda Dki,5,2020-01-14 18:18:03,Google Play Store
Haroen,Saya gak bisa menerima Jak survei?,3,2020-06-27 02:00:38,Google Play Store
Andik Umami,Apa benar ditindak sih kalo lapor kesini,2,2020-11-25 09:00:32,Google Play Store
Riska Agusbastiyani,Saya lumayan suka,5,2020-08-21 22:50:42,Google Play Store
saeful anwar,menu jakCLM nya mana????,1,2020-07-23 07:23:05,Google Play Store
Ardanara Suryanto,petugas responsif,5,2020-04-17 01:25:51,Google Play Store
erna linda,Bagus aplikasinya,5,2020-07-12 18:15:09,Google Play Store
arif tohari,"Ga bisa isi/milih jenis kelamin, dan menu berikutnya.",2,2020-08-11 21:33:34,Google Play Store
Ridwan Saleh,Semoga bermanfaat untuk masyarakat Jakarta,5,2021-02-20 09:08:59,Google Play Store
Suwadi Suwadi,Semauh harus tranparan didalam segala hal demi kenajuan pengprov dki jakarta,4,2020-03-12 08:46:23,Google Play Store
Boston Ezer S,"gk jelas, gk mutu",1,2020-07-27 17:58:11,Google Play Store
Anuar Shidik,Membantu Dan Mudah,5,2021-08-27 13:54:05,Google Play Store
Sky Lazuardi,"Makasih, udah ketemu CLM nya",4,2020-07-23 10:26:21,Google Play Store
Hiya Hiya,Sehat dan ga pernah kontak dengan pasien covid ko di bilang beresiko,1,2020-07-17 08:50:37,Google Play Store
masruniansyah DM,Mantap....pantau langsung,5,2020-01-19 17:54:13,Google Play Store
Raihan farouq ahmad,burik bgt si ni aplikasi,1,2020-07-10 08:02:30,Google Play Store
Alex Casandra,Aplikas g jls bikin jengkel,1,2020-08-07 15:27:18,Google Play Store
RizalAbubakar Sidik,Cara aman memonitor Jakarta terkini,5,2021-01-23 05:38:58,Google Play Store
Siti Sa'dyah,"Bagus ,karena untuk mengetahui kepuasan warga pada Pemrop Jakarta",3,2020-03-14 09:03:48,Google Play Store
ahmad fikri,Kirain paksin mudah gratis ealahh beneran king lip servis,5,2021-06-28 15:29:13,Google Play Store
Oki Hardiyanto,Ko gd jakclm nya gimn caranya,2,2020-07-23 13:54:27,Google Play Store
jhony R,Bisakah melaporkan masalah gelandangan di sini??,5,2021-03-18 18:41:49,Google Play Store
Dinar Sormin,Bagus membantu.,5,2021-08-24 14:20:06,Google Play Store
Ramadan Ilham Jaya Kusuma,Mantap aplikasinya,5,2021-01-06 19:44:18,Google Play Store
Abdul Musari,Aplikasi taii ini kagay usah di download,1,2021-09-02 20:39:56,Google Play Store
Heriyanto Heriyanto,Coba-coba kalo bagus,5,2021-07-23 09:15:56,Google Play Store
Intan Yusriyaturizki 9E 13,Betulin persentase nya,5,2020-08-09 18:23:02,Google Play Store
Adam Uyye Channel Official,Lho koq jaki sekarang gk ada lagi jak clm sih,1,2020-07-23 13:29:47,Google Play Store
Dian Prasetio,Mau vaksin aja susah,1,2021-07-04 09:47:50,Google Play Store
Deasy Siahaan,Susah di download,1,2020-08-30 19:40:39,Google Play Store
Asep Billy,Paksin wajib daftar susah pd gk jls,1,2021-07-01 10:27:07,Google Play Store
Its Me,Gua siap² INSECURE aje ini mah 😔,5,2020-12-14 15:25:54,Google Play Store
Adi KedaunG,Sangat membantu warga jakarta,5,2021-02-23 20:26:14,Google Play Store
bagus budi setiadi,Min ko JAKCLM KO GA MUNCUL DI APP?,5,2020-07-25 13:13:44,Google Play Store
Syahril Liswar,"Mantap, maju Jakarta",5,2019-11-06 21:14:32,Google Play Store
Rival Valen,mau vaksin gimana semua full,1,2021-07-08 20:33:56,Google Play Store
Mur Sanih,Jaki mdhn2 jdi info yg lbh akurat/terpercaya...,2,2020-03-12 13:15:44,Google Play Store
ANJAR SUPRIYANTO,Bagus..7 hari sekali isi data jakCLM,5,2020-09-18 16:59:02,Google Play Store
Hambali YK,Bagus ini punya gubernur gw...,5,2020-07-22 10:27:54,Google Play Store
Ladunih 11,Saya sangat setuju sekali jaki,4,2019-12-28 23:21:31,Google Play Store
muhammad nur sapta rangga,Mau vaksin aja dipersulit giliran g vaksin di paksa,1,2021-08-26 12:13:36,Google Play Store
Siti Camelia Azzahra,PARAH JELEK BNGT NI APLIKASINYA!,1,2021-11-04 08:04:38,Google Play Store
Jamiat Markiman Sastra,Belum dicoba sih,5,2019-12-13 20:13:27,Google Play Store
Haura Dasya,Keren Sekali!😎,5,2020-08-10 20:26:38,Google Play Store
Naza Putri,Min ko saya mau isi jenis kelamin sama alamat di jackCLM gk bsa ya,4,2020-08-13 11:42:21,Google Play Store
Mardiah 09,Lebih bagus lagi,5,2020-03-17 20:18:01,Google Play Store
WarniSri Darlinah,"RABU 1 Januari 2020 banjir merata seluruh persada, di rmh kira selutut lebih dr pk 03.00 pagi smp ini hujan masih turun",5,2020-01-01 22:36:49,Google Play Store
Lisa Witri,smg membantu sy APL ni. ttg kesulitan menjadi warga rusunawa .,5,2021-09-27 23:22:51,Google Play Store
Fachrul Rosyid,yaalhamdulillah terimakasih 3,5,2019-12-29 11:55:27,Google Play Store
Kaisar Raya,Ga bisa dibuka......lama......,2,2020-03-13 18:52:04,Google Play Store
Abdul Latif,"JAKI : Cek Data kuota Vaksin tersedia, JAKI : Daftar vaksin kuota penuh",3,2021-09-12 22:00:33,Google Play Store
Abi Dzar,Bagus bermanfaat,5,2020-01-25 11:22:03,Google Play Store
Tepos Gaming,"Makasih Pemprov DKI, Salam warga asli Jakarta.",5,2020-12-13 03:18:08,Google Play Store
Opik Taufik Hidayat,Mantaaaaabbz.. Tingkatkan lagi..,5,2021-06-08 14:33:09,Google Play Store
Nadya Mulyani,Sangat membatu,5,2021-10-31 15:43:35,Google Play Store
Fahrul Albantani,Sangat berguna...toek warga DKI,5,2021-05-03 21:59:10,Google Play Store
yayan darsiyan,Jaki jadi gampang melakukan vaksin,5,2021-09-28 11:27:09,Google Play Store
Errahmahsyahra SDN Paseban 11,Pembelajaran yg ingin di capai oleh siswa,5,2021-09-15 10:39:35,Google Play Store
